st_id,pr_sku_id,date,pr_sales_type_id,pr_sales_in_units,pr_promo_sales_in_units,pr_sales_in_rub,pr_promo_sales_in_rub
42a0e188f5033bc65bf8d78622277c4e,34beb69325815c6a11f3555c8ce62811,7/10/2023,0,0,0,73,0
42a0e188f5033bc65bf8d78622277c4e,f152516615efd05cf4b4903b03d4a45d,7/16/2023,0,6,0,850,0
42a0e188f5033bc65bf8d78622277c4e,cfa2eba0e5c031e0d78a6b4529882e80,7/6/2023,0,0,0,79,0
53e19f3dbb211f20b20b45668303c1b6,8cc3c766285e320aef48183a4bbe22d1,7/15/2023,0,1,0,41,0
42a0e188f5033bc65bf8d78622277c4e,a1eecb07a631e3ffa95e5e3e87fdd30f,7/15/2023,1,15,15,1908,1908
42a0e188f5033bc65bf8d78622277c4e,0cf7b480289c0c4b07b6d3bd72fef0c9,7/11/2023,1,41,41,3154,3154
42a0e188f5033bc65bf8d78622277c4e,e920cfe91ed07f0d5172f8ef60e01afb,7/16/2023,1,1,1,233,233
42a0e188f5033bc65bf8d78622277c4e,d0f9afe9074ba61c5793c975976446b2,7/11/2023,0,1,0,102,0
42a0e188f5033bc65bf8d78622277c4e,8e887cf8e64ab8e7173701a979476567,7/12/2023,1,3,3,522,522
42a0e188f5033bc65bf8d78622277c4e,5ca106c323e777ec8b42dbbab099932c,7/12/2023,1,1,1,33,33
42a0e188f5033bc65bf8d78622277c4e,f25745018bf22f005d1f198e2552191f,7/12/2023,0,1,0,97,0
42a0e188f5033bc65bf8d78622277c4e,1a0f36f6e92560bcae205b6c32cc033f,7/18/2023,0,6,0,262,0
42a0e188f5033bc65bf8d78622277c4e,cff633e270708ced01bc585eb1421667,7/14/2023,0,4,0,225,0
42a0e188f5033bc65bf8d78622277c4e,27e8978c9e8b7146c462feb7d24f5637,7/18/2023,0,2,0,82,0
42a0e188f5033bc65bf8d78622277c4e,5f3f3cdc16a1ad23f24383979e45ced0,7/5/2023,0,2,0,322,0
42a0e188f5033bc65bf8d78622277c4e,6fe34513bd68faaa3c320af98460dacb,7/13/2023,0,0,0,54,0
42a0e188f5033bc65bf8d78622277c4e,32cfba8a13694631a8418e4d246e55fa,7/13/2023,1,0,0,96,96
42a0e188f5033bc65bf8d78622277c4e,d8d7dd92187624a7afc4714bae876802,7/15/2023,1,6,6,587,587
42a0e188f5033bc65bf8d78622277c4e,0e97d6e7124d6cc9623650201236cd52,7/14/2023,0,3,0,196,0
42a0e188f5033bc65bf8d78622277c4e,525054066e1d6e94a6ad56078f4b212d,7/18/2023,0,8,0,1079,0
42a0e188f5033bc65bf8d78622277c4e,af79b0c7fa45e03d1009e7bde0e89214,7/7/2023,0,7,0,369,0
42a0e188f5033bc65bf8d78622277c4e,6629d8e0d18c0b83c15006570566598f,7/5/2023,0,3,0,123,0
42a0e188f5033bc65bf8d78622277c4e,cbaca3167c8aa7c3352f2e7be9300285,7/5/2023,1,2,2,264,264
42a0e188f5033bc65bf8d78622277c4e,bd78bd39035162d425a5c8ac8b088fc6,7/8/2023,0,1,0,122,0
42a0e188f5033bc65bf8d78622277c4e,433ed55e99dbd60e37ab7f291ee25770,7/5/2023,1,0,0,60,60
42a0e188f5033bc65bf8d78622277c4e,3ea981e7588500b228f84a69007ddd07,7/16/2023,1,24,24,2141,2141
42a0e188f5033bc65bf8d78622277c4e,c4ba4ae1a518779efc096ea258259c22,7/8/2023,0,4,0,245,0
53e19f3dbb211f20b20b45668303c1b6,8cc3c766285e320aef48183a4bbe22d1,7/5/2023,0,3,0,121,0
42a0e188f5033bc65bf8d78622277c4e,9fa87786d9a881173e75bb0327383ff1,7/11/2023,1,5,5,763,763
42a0e188f5033bc65bf8d78622277c4e,3c3a1cb0ae43df1a1f0abe1fbd8e158b,7/16/2023,1,2,2,292,292
42a0e188f5033bc65bf8d78622277c4e,f25745018bf22f005d1f198e2552191f,7/9/2023,0,2,0,194,0
42a0e188f5033bc65bf8d78622277c4e,0448c8afc036bb44c457d7e9edd74c50,7/7/2023,0,3,0,680,0
42a0e188f5033bc65bf8d78622277c4e,4b083e10f6cd2f4360c5425d05be6386,7/15/2023,0,38,0,3696,0
42a0e188f5033bc65bf8d78622277c4e,b5bd9ec2c8ff3cb0c9f606c1a59ec4b9,7/9/2023,0,1,0,505,0
42a0e188f5033bc65bf8d78622277c4e,0a2090e24b6ae62b0b0fcaa67a72b5a0,7/14/2023,1,16,16,2113,2113
42a0e188f5033bc65bf8d78622277c4e,2fa7a49e56dbd82f118adc28cba02990,7/10/2023,0,2,0,54,0
42a0e188f5033bc65bf8d78622277c4e,db2c098d411a0bca565c3946e805ed93,7/14/2023,0,2,0,198,0
42a0e188f5033bc65bf8d78622277c4e,1f6e186aa440fadbd18b4e4397b597d6,7/12/2023,0,1,0,111,0
42a0e188f5033bc65bf8d78622277c4e,c54dd67ddb268f5574dc35f360e10e87,7/7/2023,0,1,0,68,0
42a0e188f5033bc65bf8d78622277c4e,7d945116ed12c2807d081df6f666ba37,7/18/2023,1,0,0,35,35
42a0e188f5033bc65bf8d78622277c4e,5f3f3cdc16a1ad23f24383979e45ced0,7/6/2023,0,2,0,291,0
42a0e188f5033bc65bf8d78622277c4e,706b9e39dd3ca40669b5f5c74bfebeb8,7/11/2023,0,13,0,2997,0
42a0e188f5033bc65bf8d78622277c4e,5fb6bfa7b7d9a415d5f95d3951e2a35d,7/16/2023,0,2,0,290,0
42a0e188f5033bc65bf8d78622277c4e,c4a665596d4f67cecb7542c9fad407ee,7/13/2023,1,3,3,359,359
42a0e188f5033bc65bf8d78622277c4e,c589e31f27f0ec50b30f1f31443ad0f1,7/12/2023,0,2,0,463,0
42a0e188f5033bc65bf8d78622277c4e,283ea714ba84bbb51b605755fe0af8ee,7/6/2023,1,3,3,619,619
42a0e188f5033bc65bf8d78622277c4e,1b554caad50131478083eb6e4f7845d6,7/14/2023,0,4,0,760,0
42a0e188f5033bc65bf8d78622277c4e,cf91eca9321c9c272fb4e7cf4bcc6a43,7/16/2023,1,5,5,210,210
42a0e188f5033bc65bf8d78622277c4e,c7b711619071c92bef604c7ad68380dd,7/6/2023,0,8,0,1475,0
42a0e188f5033bc65bf8d78622277c4e,4ce0eb956648ab3ff6bb0afa3158cc42,7/10/2023,0,1,0,399,0
42a0e188f5033bc65bf8d78622277c4e,6e822618c30449cfabec9b22a7de1425,7/10/2023,1,1,1,150,150
42a0e188f5033bc65bf8d78622277c4e,e983f56659b43d6691446b013c0b9ef1,7/5/2023,1,0,0,57,57
42a0e188f5033bc65bf8d78622277c4e,dfb085b0647b9ee8ce010670d1e30ab6,7/11/2023,0,4,0,123,0
42a0e188f5033bc65bf8d78622277c4e,90252502ab29331e94fd3113f11c58e0,7/8/2023,0,1,0,302,0
42a0e188f5033bc65bf8d78622277c4e,68942755c43ef58def148b0bd0ea27ba,7/8/2023,0,2,0,54,0
42a0e188f5033bc65bf8d78622277c4e,c414a81a76886b53ba8397999ef8d01f,7/12/2023,0,2,0,675,0
42a0e188f5033bc65bf8d78622277c4e,d5bfeecaaa47887a4b92d17fa55c2e18,7/17/2023,0,58,0,314,0
42a0e188f5033bc65bf8d78622277c4e,22988026fe85fde60d8bf777ab6bc3b4,7/12/2023,0,3,0,221,0
42a0e188f5033bc65bf8d78622277c4e,c0e3f3bd815a862433bc3399c487926b,7/16/2023,1,8,8,934,934
42a0e188f5033bc65bf8d78622277c4e,6811c89c74a156baa50dcefedb2cc963,7/5/2023,1,1,1,39,39
42a0e188f5033bc65bf8d78622277c4e,934b890ffd6d0ba2a70f784634559afe,7/7/2023,1,1,1,118,118
42a0e188f5033bc65bf8d78622277c4e,4955c8d2017ad404f4872e32451b60e6,7/5/2023,0,1,0,335,0
42a0e188f5033bc65bf8d78622277c4e,0448c8afc036bb44c457d7e9edd74c50,7/16/2023,0,2,0,437,0
42a0e188f5033bc65bf8d78622277c4e,27e8978c9e8b7146c462feb7d24f5637,7/15/2023,0,4,0,205,0
42a0e188f5033bc65bf8d78622277c4e,ea6de4810826c67374a5d37eef4a4b78,7/8/2023,1,1,1,23,23
42a0e188f5033bc65bf8d78622277c4e,1b554caad50131478083eb6e4f7845d6,7/13/2023,0,4,0,666,0
42a0e188f5033bc65bf8d78622277c4e,525054066e1d6e94a6ad56078f4b212d,7/15/2023,0,4,0,480,0
42a0e188f5033bc65bf8d78622277c4e,d23f1d1cd4efe77dac5482f856a9d12d,7/18/2023,0,3,0,640,0
42a0e188f5033bc65bf8d78622277c4e,5aa2f6e00873f8c90b00cd15d670daa1,7/13/2023,0,3,0,221,0
42a0e188f5033bc65bf8d78622277c4e,c4ba4ae1a518779efc096ea258259c22,7/5/2023,0,1,0,49,0
42a0e188f5033bc65bf8d78622277c4e,ae0ea26efd73c891f6fe4f8af687c88f,7/16/2023,0,11,0,2789,0
42a0e188f5033bc65bf8d78622277c4e,8b579a572c0623c19b828110915b3959,7/15/2023,1,3,3,729,729
42a0e188f5033bc65bf8d78622277c4e,62d4af457ba2540ce0898a211c0cd17a,7/13/2023,1,4,4,56,56
42a0e188f5033bc65bf8d78622277c4e,d5285a5b153c43fa0028b6fb6965a3f0,7/10/2023,0,3,0,692,0
42a0e188f5033bc65bf8d78622277c4e,c4a665596d4f67cecb7542c9fad407ee,7/9/2023,1,9,9,1166,1166
42a0e188f5033bc65bf8d78622277c4e,9006f5a586fc9d7dfa4a0821536cb7a4,7/6/2023,1,2,2,327,327
42a0e188f5033bc65bf8d78622277c4e,df39ae3c77879c20a8ed62651ce37818,7/15/2023,1,1,1,147,147
42a0e188f5033bc65bf8d78622277c4e,6d8bf88f6daf3b37de081afcf75ec6cf,7/17/2023,1,15,15,834,834
53e19f3dbb211f20b20b45668303c1b6,57eaf5659b0371dbef7bb6cee4a14e71,7/11/2023,1,3,3,88,88
42a0e188f5033bc65bf8d78622277c4e,e9da9f97fbe39e61f768b34fa06191fa,7/13/2023,0,1,0,305,0
42a0e188f5033bc65bf8d78622277c4e,8a1989b9fe49cb45e85c099107fbe1a6,7/14/2023,0,1,0,174,0
42a0e188f5033bc65bf8d78622277c4e,283ea714ba84bbb51b605755fe0af8ee,7/15/2023,1,3,3,650,650
42a0e188f5033bc65bf8d78622277c4e,bbf6968691b2630c90f0de5b4a1fa415,7/17/2023,1,2,2,152,152
42a0e188f5033bc65bf8d78622277c4e,bbf6968691b2630c90f0de5b4a1fa415,7/8/2023,1,1,1,140,140
42a0e188f5033bc65bf8d78622277c4e,6fe34513bd68faaa3c320af98460dacb,7/8/2023,0,3,0,323,0
42a0e188f5033bc65bf8d78622277c4e,7454973f4428e8a3426bb3c01e007104,7/14/2023,0,3,0,137,0
42a0e188f5033bc65bf8d78622277c4e,926e263363c82458a9ae48883b7dc655,7/17/2023,0,0,0,223,0
42a0e188f5033bc65bf8d78622277c4e,492f948808daf55a3f9e7ddd3694f546,7/11/2023,0,5,0,1724,0
42a0e188f5033bc65bf8d78622277c4e,178946dc0cfb8cbcb7b4e672930affd5,7/15/2023,1,2,2,247,247
42a0e188f5033bc65bf8d78622277c4e,5180960c44604409fb05b81d65e90ed0,7/16/2023,0,3,0,341,0
42a0e188f5033bc65bf8d78622277c4e,f25745018bf22f005d1f198e2552191f,7/14/2023,0,3,0,292,0
42a0e188f5033bc65bf8d78622277c4e,0ff7d742c244e2bacb145df5b5c6c34a,7/7/2023,0,1,0,302,0
42a0e188f5033bc65bf8d78622277c4e,42ae1544956fbe6e09242e6cd752444c,7/9/2023,0,14,0,1762,0
42a0e188f5033bc65bf8d78622277c4e,67797f1f0f02ec5ccd5e3abd2d4e5b81,7/17/2023,0,14,0,2255,0
42a0e188f5033bc65bf8d78622277c4e,ed9fea5c1775ffdc57624195eddfc671,7/18/2023,0,1,0,165,0
53e19f3dbb211f20b20b45668303c1b6,21c11f1628b35916baddf033b748940c,7/13/2023,1,0,0,64,64
42a0e188f5033bc65bf8d78622277c4e,0a2e060bca00686604e4cf1463da77fc,7/7/2023,0,2,0,74,0
42a0e188f5033bc65bf8d78622277c4e,6eec765ffa292bcccdc000289cefe64c,7/8/2023,0,0,0,54,0
42a0e188f5033bc65bf8d78622277c4e,db2c098d411a0bca565c3946e805ed93,7/13/2023,0,3,0,297,0
42a0e188f5033bc65bf8d78622277c4e,2a868279c0944dbdebbe05bdd925b005,7/8/2023,1,2,2,51,51
42a0e188f5033bc65bf8d78622277c4e,535e298d8e5cd1f7963af0028e58a2e5,7/10/2023,1,10,10,1503,1503
42a0e188f5033bc65bf8d78622277c4e,a1f93a1aeb02759147d69276c70217db,7/5/2023,0,3,0,808,0
42a0e188f5033bc65bf8d78622277c4e,641e167f974d1dd076c0886d17271975,7/9/2023,0,3,0,282,0
42a0e188f5033bc65bf8d78622277c4e,c8e4e861b77baa9d8803312946c2cf65,7/7/2023,1,1,1,54,54
42a0e188f5033bc65bf8d78622277c4e,e9da9f97fbe39e61f768b34fa06191fa,7/11/2023,0,0,0,68,0
42a0e188f5033bc65bf8d78622277c4e,17667b08596154dc5e9417f410cbced3,7/18/2023,0,5,0,1821,0
42a0e188f5033bc65bf8d78622277c4e,9f1375dbf6a782875618aa06f7523bea,7/14/2023,1,1,1,37,37
42a0e188f5033bc65bf8d78622277c4e,364196813f3b746270a9b27bd76149c9,7/16/2023,1,1,1,287,287
53e19f3dbb211f20b20b45668303c1b6,3474f0e025c7deb7e127a35763bc5512,7/9/2023,1,4,4,82,82
42a0e188f5033bc65bf8d78622277c4e,be1d43a949b9e0e755c1e36be9cf47d9,7/17/2023,1,17,17,1970,1970
42a0e188f5033bc65bf8d78622277c4e,ced0c1a84924c982a6403870c54b99ca,7/17/2023,0,42,0,1538,0
42a0e188f5033bc65bf8d78622277c4e,d5bfeecaaa47887a4b92d17fa55c2e18,7/6/2023,0,64,0,349,0
42a0e188f5033bc65bf8d78622277c4e,8f8735ac8b4195951bb460f925a16520,7/12/2023,1,2,2,17,17
42a0e188f5033bc65bf8d78622277c4e,706b9e39dd3ca40669b5f5c74bfebeb8,7/15/2023,1,4,4,806,806
42a0e188f5033bc65bf8d78622277c4e,dce1f234d6424aa61f8e7ce0baffd9af,7/18/2023,1,1,1,136,136
42a0e188f5033bc65bf8d78622277c4e,02713435f3587e2c81d8f6a9016763ea,7/15/2023,1,1,1,213,213
42a0e188f5033bc65bf8d78622277c4e,e4522fed8db6c62127eedea2fe1634bd,7/5/2023,1,1,1,31,31
42a0e188f5033bc65bf8d78622277c4e,2a868279c0944dbdebbe05bdd925b005,7/18/2023,0,1,0,27,0
42a0e188f5033bc65bf8d78622277c4e,dfae769c739093f5225cecaf4d5a612f,7/12/2023,0,1,0,259,0
42a0e188f5033bc65bf8d78622277c4e,3a74a370c8eb032acb11ad9119242b8f,7/12/2023,0,4,0,229,0
42a0e188f5033bc65bf8d78622277c4e,45551f4c29881972ae5ed3666a5b1b8b,7/16/2023,0,2,0,235,0
42a0e188f5033bc65bf8d78622277c4e,af79b0c7fa45e03d1009e7bde0e89214,7/6/2023,0,1,0,46,0
42a0e188f5033bc65bf8d78622277c4e,252dde3ebc5bc64ccd742c6b0035e271,7/13/2023,0,0,0,123,0
42a0e188f5033bc65bf8d78622277c4e,172596a9729722de2d952b7506ab8f2a,7/9/2023,0,1,0,58,0
42a0e188f5033bc65bf8d78622277c4e,2a875376cce8ea8e15042d2ecdeb0fe1,7/16/2023,1,1,1,62,62
42a0e188f5033bc65bf8d78622277c4e,5ca106c323e777ec8b42dbbab099932c,7/9/2023,0,12,0,438,0
42a0e188f5033bc65bf8d78622277c4e,b948aa07167c9acb17487657e96870e5,7/5/2023,0,0,0,151,0
42a0e188f5033bc65bf8d78622277c4e,ad07964690e5174a996e565e06f4aaa3,7/6/2023,0,4,0,669,0
42a0e188f5033bc65bf8d78622277c4e,178946dc0cfb8cbcb7b4e672930affd5,7/14/2023,1,5,5,643,643
42a0e188f5033bc65bf8d78622277c4e,480b52fec90d07da477f6d10f638eb1a,7/12/2023,0,2,0,269,0
42a0e188f5033bc65bf8d78622277c4e,eae84b730dd8eb884077f713b0264850,7/10/2023,1,1,1,188,188
42a0e188f5033bc65bf8d78622277c4e,998f28b5baa9b34f23eaf2e08ed2d63c,7/17/2023,0,8,0,735,0
42a0e188f5033bc65bf8d78622277c4e,178946dc0cfb8cbcb7b4e672930affd5,7/16/2023,1,9,9,1530,1530
42a0e188f5033bc65bf8d78622277c4e,39ecb7001809227239597b15023d2116,7/12/2023,1,2,2,462,462
42a0e188f5033bc65bf8d78622277c4e,d6c2e7c74cad027b49b4369a0548ddfb,7/16/2023,0,14,0,1359,0
42a0e188f5033bc65bf8d78622277c4e,94126c3b192352d3da494487f5370e7d,7/5/2023,1,6,6,557,557
42a0e188f5033bc65bf8d78622277c4e,f5a455e5fea834c85429331d934c40fa,7/13/2023,0,0,0,90,0
42a0e188f5033bc65bf8d78622277c4e,62eac394c4cea739c250bfdfed419269,7/10/2023,1,3,3,70,70
42a0e188f5033bc65bf8d78622277c4e,6e822618c30449cfabec9b22a7de1425,7/14/2023,1,1,1,175,175
42a0e188f5033bc65bf8d78622277c4e,9c231867e537759d3ef811c0bd9c705c,7/5/2023,0,8,0,2012,0
42a0e188f5033bc65bf8d78622277c4e,639a51b38828b98d1f41256fb07bbc39,7/13/2023,1,32,32,4080,4080
42a0e188f5033bc65bf8d78622277c4e,8cc3c766285e320aef48183a4bbe22d1,7/17/2023,0,3,0,125,0
42a0e188f5033bc65bf8d78622277c4e,2e277351c5cfe6dd5bd87b2457a7e1eb,7/7/2023,1,4,4,1168,1168
42a0e188f5033bc65bf8d78622277c4e,74c606bffdaf24b13b0f152228f45ea8,7/17/2023,0,5,0,722,0
42a0e188f5033bc65bf8d78622277c4e,1b1f4205ab5d9b437c143fc6d7e18c80,7/12/2023,1,1,1,154,154
42a0e188f5033bc65bf8d78622277c4e,013b001eb7634d3c9c8b03feb9709de2,7/9/2023,0,4,0,409,0
42a0e188f5033bc65bf8d78622277c4e,a1f93a1aeb02759147d69276c70217db,7/7/2023,0,1,0,261,0
42a0e188f5033bc65bf8d78622277c4e,9fa87786d9a881173e75bb0327383ff1,7/15/2023,1,7,7,1059,1059
42a0e188f5033bc65bf8d78622277c4e,42ae1544956fbe6e09242e6cd752444c,7/11/2023,0,3,0,370,0
42a0e188f5033bc65bf8d78622277c4e,4cae0c39b837072ea25f1c1545de0018,7/8/2023,0,2,0,153,0
42a0e188f5033bc65bf8d78622277c4e,fd519eb13005448a303df1089505a42b,7/14/2023,0,2,0,183,0
42a0e188f5033bc65bf8d78622277c4e,eb01393af653df8a7e4c2834eb58412a,7/7/2023,1,1,1,126,126
42a0e188f5033bc65bf8d78622277c4e,4955c8d2017ad404f4872e32451b60e6,7/15/2023,0,0,0,81,0
42a0e188f5033bc65bf8d78622277c4e,1d2448c22721c94bb0264cf52598522f,7/6/2023,0,91,0,818,0
42a0e188f5033bc65bf8d78622277c4e,a9e6d9a4ffe9ece67328c36bf09741bc,7/15/2023,1,2,2,290,290
42a0e188f5033bc65bf8d78622277c4e,40c651c778ea5ff2c54b164483dbae9c,7/15/2023,0,3,0,495,0
42a0e188f5033bc65bf8d78622277c4e,c7b711619071c92bef604c7ad68380dd,7/16/2023,0,16,0,2737,0
42a0e188f5033bc65bf8d78622277c4e,480b52fec90d07da477f6d10f638eb1a,7/7/2023,0,2,0,372,0
42a0e188f5033bc65bf8d78622277c4e,62d4af457ba2540ce0898a211c0cd17a,7/16/2023,1,6,6,100,100
42a0e188f5033bc65bf8d78622277c4e,6811c89c74a156baa50dcefedb2cc963,7/10/2023,1,1,1,45,45
42a0e188f5033bc65bf8d78622277c4e,706b9e39dd3ca40669b5f5c74bfebeb8,7/8/2023,0,13,0,2806,0
42a0e188f5033bc65bf8d78622277c4e,a3f2130d312ab153ba470886115ea2ee,7/6/2023,0,10,0,2258,0
42a0e188f5033bc65bf8d78622277c4e,3e5ed1845a499f1b16f1bc68d13e97fe,7/17/2023,1,5,5,548,548
42a0e188f5033bc65bf8d78622277c4e,43381fb2e43baebe00b83506caa61c25,7/18/2023,1,6,6,3526,3526
42a0e188f5033bc65bf8d78622277c4e,fc80ac211ab3f2a5c8bb8129f3c7e787,7/16/2023,0,1,0,142,0
42a0e188f5033bc65bf8d78622277c4e,94126c3b192352d3da494487f5370e7d,7/6/2023,1,7,7,598,598
42a0e188f5033bc65bf8d78622277c4e,63b837c9a3fd362191761401ed418679,7/15/2023,0,38,0,9845,0
42a0e188f5033bc65bf8d78622277c4e,c7b711619071c92bef604c7ad68380dd,7/15/2023,1,4,4,701,701
42a0e188f5033bc65bf8d78622277c4e,cbaca3167c8aa7c3352f2e7be9300285,7/14/2023,0,5,0,801,0
42a0e188f5033bc65bf8d78622277c4e,cfa2eba0e5c031e0d78a6b4529882e80,7/9/2023,0,0,0,92,0
42a0e188f5033bc65bf8d78622277c4e,4955c8d2017ad404f4872e32451b60e6,7/18/2023,0,1,0,191,0
42a0e188f5033bc65bf8d78622277c4e,b75c7cbf7accdaea8a1a14781bb29870,7/9/2023,0,1,0,455,0
42a0e188f5033bc65bf8d78622277c4e,9a3e6ab0f0e9396f7af956fe6e45b407,7/14/2023,0,4,0,90,0
42a0e188f5033bc65bf8d78622277c4e,433ed55e99dbd60e37ab7f291ee25770,7/12/2023,0,1,0,194,0
42a0e188f5033bc65bf8d78622277c4e,39ecb7001809227239597b15023d2116,7/9/2023,1,4,4,744,744
42a0e188f5033bc65bf8d78622277c4e,a9fc8e69fb59a5e3edda06e56129b1e6,7/15/2023,0,2,0,256,0
42a0e188f5033bc65bf8d78622277c4e,54cc81ad9eadc5ccde13e001ddfa3eb1,7/17/2023,1,12,12,3163,3163
53e19f3dbb211f20b20b45668303c1b6,3a74a370c8eb032acb11ad9119242b8f,7/8/2023,1,4,4,143,143
42a0e188f5033bc65bf8d78622277c4e,421b0ea70ab7fd681ae63a8f12695199,7/17/2023,0,0,0,135,0
42a0e188f5033bc65bf8d78622277c4e,85c585a52e6de65977d019ba3668482f,7/17/2023,0,1,0,37,0
42a0e188f5033bc65bf8d78622277c4e,3b9ff9697e5688d38d5a0e7b0f0d519e,7/13/2023,0,1,0,130,0
42a0e188f5033bc65bf8d78622277c4e,86987c27e819267ea616d99f7b1f5dfe,7/17/2023,1,1,1,350,350
42a0e188f5033bc65bf8d78622277c4e,4115bc05a3e5460e3bba7777fde0f807,7/12/2023,1,3,3,599,599
42a0e188f5033bc65bf8d78622277c4e,9fa87786d9a881173e75bb0327383ff1,7/13/2023,1,4,4,615,615
42a0e188f5033bc65bf8d78622277c4e,ca4c5a242147c851906ae4fd6320a4d4,7/6/2023,0,2,0,98,0
42a0e188f5033bc65bf8d78622277c4e,1a0f36f6e92560bcae205b6c32cc033f,7/16/2023,1,1,1,52,52
42a0e188f5033bc65bf8d78622277c4e,bb25f17188f499220de29c84be3d7d5d,7/12/2023,1,1,1,143,143
42a0e188f5033bc65bf8d78622277c4e,b7ef3f85be23f591802b735971941c77,7/9/2023,0,2,0,152,0
42a0e188f5033bc65bf8d78622277c4e,5e513d8830b4e93051b81843e48098c5,7/14/2023,1,5,5,548,548
42a0e188f5033bc65bf8d78622277c4e,67797f1f0f02ec5ccd5e3abd2d4e5b81,7/7/2023,0,16,0,2520,0
42a0e188f5033bc65bf8d78622277c4e,5590a8d3309989521222feaa92f99d50,7/8/2023,0,3,0,472,0
42a0e188f5033bc65bf8d78622277c4e,083e7f594409e946662187b13b13868a,7/16/2023,0,22,0,735,0
42a0e188f5033bc65bf8d78622277c4e,598210eb3b52577b1781201d8f72a68d,7/9/2023,0,1,0,210,0
42a0e188f5033bc65bf8d78622277c4e,cfa2eba0e5c031e0d78a6b4529882e80,7/15/2023,0,1,0,169,0
42a0e188f5033bc65bf8d78622277c4e,89250c0d296660c427ed0d1d5059e8b7,7/11/2023,0,2,0,285,0
42a0e188f5033bc65bf8d78622277c4e,68499aae61b2a91ad55f277e61604363,7/12/2023,0,1,0,27,0
42a0e188f5033bc65bf8d78622277c4e,3c3a1cb0ae43df1a1f0abe1fbd8e158b,7/12/2023,1,1,1,119,119
42a0e188f5033bc65bf8d78622277c4e,e983f56659b43d6691446b013c0b9ef1,7/6/2023,1,1,1,85,85
42a0e188f5033bc65bf8d78622277c4e,86834931b537407cac2c8912f771511c,7/7/2023,0,3,0,112,0
42a0e188f5033bc65bf8d78622277c4e,68942755c43ef58def148b0bd0ea27ba,7/13/2023,0,2,0,53,0
42a0e188f5033bc65bf8d78622277c4e,c4a665596d4f67cecb7542c9fad407ee,7/15/2023,1,6,6,702,702
42a0e188f5033bc65bf8d78622277c4e,4a1167f2c6700c1ab5e2435a2ff300e7,7/16/2023,1,3,3,451,451
42a0e188f5033bc65bf8d78622277c4e,e379ce2dc88748569ddfcd256d32cb26,7/13/2023,0,1,0,75,0
42a0e188f5033bc65bf8d78622277c4e,cf91eca9321c9c272fb4e7cf4bcc6a43,7/9/2023,1,14,14,471,471
42a0e188f5033bc65bf8d78622277c4e,45be7a92326d617b2442e1ebef6a4ece,7/15/2023,1,3,3,1677,1677
42a0e188f5033bc65bf8d78622277c4e,e9da9f97fbe39e61f768b34fa06191fa,7/14/2023,0,2,0,542,0
42a0e188f5033bc65bf8d78622277c4e,172596a9729722de2d952b7506ab8f2a,7/7/2023,1,2,2,107,107
42a0e188f5033bc65bf8d78622277c4e,2062d6c68c7b32c29a863ce4d72b6dae,7/11/2023,0,3,0,42,0
42a0e188f5033bc65bf8d78622277c4e,1cac981fb61dc0e4a41e6a8508552803,7/18/2023,0,1,0,305,0
42a0e188f5033bc65bf8d78622277c4e,777d21d980f82aa8b4f26f4a4d3dda1d,7/7/2023,0,4,0,1056,0
42a0e188f5033bc65bf8d78622277c4e,7d945116ed12c2807d081df6f666ba37,7/11/2023,0,1,0,99,0
42a0e188f5033bc65bf8d78622277c4e,f66b339c9fe074ffe2731d83f4a97821,7/7/2023,0,2,0,568,0
42a0e188f5033bc65bf8d78622277c4e,1be007f9969e526937d035055f02690d,7/12/2023,0,2,0,414,0
42a0e188f5033bc65bf8d78622277c4e,c97c8aa3371b07d86d8bd2b7384baf5d,7/10/2023,0,1,0,71,0
42a0e188f5033bc65bf8d78622277c4e,dce1f234d6424aa61f8e7ce0baffd9af,7/14/2023,0,10,0,1536,0
42a0e188f5033bc65bf8d78622277c4e,ad07964690e5174a996e565e06f4aaa3,7/9/2023,0,3,0,621,0
42a0e188f5033bc65bf8d78622277c4e,0a829bf93822e2d5cfb86e4245cd020a,7/10/2023,0,4,0,187,0
42a0e188f5033bc65bf8d78622277c4e,282984b385d80166ba0d4f32a7843f53,7/13/2023,1,2,2,312,312
42a0e188f5033bc65bf8d78622277c4e,28c8470cb8b677d7d4923998d05eb386,7/15/2023,1,11,11,3931,3931
42a0e188f5033bc65bf8d78622277c4e,2f72f7c5dae106c917edff70a3b1ac1f,7/12/2023,0,2,0,431,0
42a0e188f5033bc65bf8d78622277c4e,0094042bfeae507dc7f62acc8e5ed03a,7/17/2023,1,2,2,380,380
42a0e188f5033bc65bf8d78622277c4e,a49e0d8f5d9b6fa172d69f5b3e652cc3,7/5/2023,1,3,3,653,653
42a0e188f5033bc65bf8d78622277c4e,6fe34513bd68faaa3c320af98460dacb,7/10/2023,1,2,2,153,153
42a0e188f5033bc65bf8d78622277c4e,fe50ae64d08d4f8245aaabc55d1baf79,7/16/2023,1,25,25,3380,3380
42a0e188f5033bc65bf8d78622277c4e,f25745018bf22f005d1f198e2552191f,7/10/2023,0,3,0,292,0
42a0e188f5033bc65bf8d78622277c4e,706b9e39dd3ca40669b5f5c74bfebeb8,7/12/2023,1,3,3,501,501
42a0e188f5033bc65bf8d78622277c4e,611f825b294117975c8d5c112cfb44ad,7/9/2023,0,2,0,259,0
