st_id,pr_sku_id,date,pr_sales_type_id,pr_sales_in_units,pr_promo_sales_in_units,pr_sales_in_rub,pr_promo_sales_in_rub
16a5cdae362b8d27a1d8f8c7b78b4330,00661699f543753ec7e911a64b9fd2f6,7/18/2023,0,1,0,262,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,f0580396750412f37b903e0551537804,7/18/2023,0,1,0,97,0
42a0e188f5033bc65bf8d78622277c4e,cfb54b1ce12bb3f9b6b9e2ea0b57414b,7/18/2023,0,2,0,492,0
1ecfb463472ec9115b10c292ef8bc986,e3b5eea8d7ddd16629d485381ac22346,7/18/2023,0,1,0,29,0
1ecfb463472ec9115b10c292ef8bc986,8fd880f50646bdc6b4efe9bcae804df1,7/18/2023,0,1,0,41,0
c81e728d9d4c2f636f067f89cc14862c,0db37da92064cc79056cffb46bc8dec0,7/18/2023,0,3,0,193,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,47decbcad0a55e98086b30803ef9ca6d,7/18/2023,0,2,0,224,0
f7e6c85504ce6e82442c770f7c8606f0,f25745018bf22f005d1f198e2552191f,7/18/2023,0,11,0,1350,0
42a0e188f5033bc65bf8d78622277c4e,4cae0c39b837072ea25f1c1545de0018,7/18/2023,0,0,0,28,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,4b347991609c79afe8bcb7e52d90790d,7/18/2023,0,2,0,844,0
f7e6c85504ce6e82442c770f7c8606f0,d653e6fd1013dc3cf980741e001a6e20,7/18/2023,0,1,0,307,0
16a5cdae362b8d27a1d8f8c7b78b4330,e73b4d28a1a72ba75598ac296257fae7,7/18/2023,0,1,0,35,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,7d3f2fed7faf3501554970cd3c0d724e,7/18/2023,0,3,0,2194,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,8a1989b9fe49cb45e85c099107fbe1a6,7/18/2023,0,3,0,182,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,dc57ae67a89ed3b85f394f5ca5b9ba1d,7/18/2023,1,1,1,56,56
16a5cdae362b8d27a1d8f8c7b78b4330,fdb89dfd1a27256904eb5a5734252102,7/18/2023,0,1,0,271,0
c81e728d9d4c2f636f067f89cc14862c,2dc922d957188fb51dd2bd50ec9b555a,7/18/2023,0,5,0,245,0
f7e6c85504ce6e82442c770f7c8606f0,02713435f3587e2c81d8f6a9016763ea,7/18/2023,0,5,0,1487,0
16a5cdae362b8d27a1d8f8c7b78b4330,42a303fc7a6b682be534d5a0e8d3a115,7/18/2023,0,1,0,127,0
c81e728d9d4c2f636f067f89cc14862c,6b1344097385a42484abd4746371e416,7/18/2023,0,26,0,711,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,634781c60ee669e92f10c95f55c37b0e,7/18/2023,1,3,3,724,724
f7e6c85504ce6e82442c770f7c8606f0,35071e7911b66b2f42bffca06f939598,7/18/2023,1,1,1,108,108
fa7cdfad1a5aaf8370ebeda47a1ff1c3,8907813626e3a8936c6850398c4cf715,7/18/2023,0,2,0,334,0
16a5cdae362b8d27a1d8f8c7b78b4330,c024b293eb8c01bbeaa0958f6f8ee4d1,7/18/2023,1,1,1,224,224
42a0e188f5033bc65bf8d78622277c4e,1d2448c22721c94bb0264cf52598522f,7/18/2023,0,49,0,440,0
16a5cdae362b8d27a1d8f8c7b78b4330,10d26ea8eac593b8e397fc0aad2134c4,7/18/2023,0,2,0,46,0
1ecfb463472ec9115b10c292ef8bc986,f037731b0a846febacba119990ecf11f,7/18/2023,1,1,1,94,94
c81e728d9d4c2f636f067f89cc14862c,dce1f234d6424aa61f8e7ce0baffd9af,7/18/2023,1,0,0,43,43
1ecfb463472ec9115b10c292ef8bc986,382fcb7b0b5750896a5bef348f19bddc,7/18/2023,1,7,7,198,198
6364d3f0f495b6ab9dcf8d3b5c6e0b01,b6871caaf03565202e4c3bafef2af7c6,7/18/2023,1,1,1,100,100
42a0e188f5033bc65bf8d78622277c4e,a7a9eb3ffb9634e37c50995c34da34d0,7/18/2023,0,2,0,83,0
c81e728d9d4c2f636f067f89cc14862c,ced0c1a84924c982a6403870c54b99ca,7/18/2023,0,11,0,401,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,083e7f594409e946662187b13b13868a,7/18/2023,0,1,0,29,0
c81e728d9d4c2f636f067f89cc14862c,36522a94efbd07b9931b3ec4833e1f21,7/17/2023,0,1,0,98,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,7708533936cc9e00273ae5700d3bc8d5,7/17/2023,0,1,0,108,0
42a0e188f5033bc65bf8d78622277c4e,194adbcaa46104c43d41ad4f23c18407,7/17/2023,0,4,0,121,0
c81e728d9d4c2f636f067f89cc14862c,c24c65259d90ed4a19ab37b6fd6fe716,7/17/2023,0,28,0,5541,0
42a0e188f5033bc65bf8d78622277c4e,9f1375dbf6a782875618aa06f7523bea,7/17/2023,0,3,0,123,0
16a5cdae362b8d27a1d8f8c7b78b4330,6e822618c30449cfabec9b22a7de1425,7/17/2023,0,2,0,491,0
c81e728d9d4c2f636f067f89cc14862c,1a0f36f6e92560bcae205b6c32cc033f,7/17/2023,0,10,0,314,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,42f436b16851b8cfc970b77f0d2d49a3,7/17/2023,1,1,1,516,516
16a5cdae362b8d27a1d8f8c7b78b4330,4f8b4c73b1712622d6f05c02cda05d49,7/17/2023,0,6,0,946,0
16a5cdae362b8d27a1d8f8c7b78b4330,7a54fda52d31c3ef411693cb041c01f0,7/17/2023,0,2,0,82,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,775d43db5ba7c26ace5162e82aed780f,7/17/2023,0,3,0,113,0
f7e6c85504ce6e82442c770f7c8606f0,6b1344097385a42484abd4746371e416,7/17/2023,1,4,4,77,77
42a0e188f5033bc65bf8d78622277c4e,b7ef3f85be23f591802b735971941c77,7/17/2023,0,1,0,79,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,ae0ea26efd73c891f6fe4f8af687c88f,7/17/2023,0,9,0,2133,0
16a5cdae362b8d27a1d8f8c7b78b4330,f2b236a9963f0c3692f1f8aed692a816,7/17/2023,1,0,0,111,111
6364d3f0f495b6ab9dcf8d3b5c6e0b01,5adfc37e8b1a7ab1549daeb6f4918426,7/17/2023,1,6,6,113,113
f7e6c85504ce6e82442c770f7c8606f0,0441bd46e6ba42e4e13885db1d13fb0a,7/17/2023,0,33,0,1780,0
16a5cdae362b8d27a1d8f8c7b78b4330,9bf8729166c086673e066fd4d2f27543,7/17/2023,0,1,0,406,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,064e3a5648fb4a7f911155bd81f87fd2,7/17/2023,0,0,0,72,0
c81e728d9d4c2f636f067f89cc14862c,d23f1d1cd4efe77dac5482f856a9d12d,7/17/2023,1,2,2,436,436
f7e6c85504ce6e82442c770f7c8606f0,0448c8afc036bb44c457d7e9edd74c50,7/17/2023,0,3,0,708,0
c81e728d9d4c2f636f067f89cc14862c,70080bba1f176e070456abff52203013,7/17/2023,0,5,0,247,0
c81e728d9d4c2f636f067f89cc14862c,41f5b25a0e207db981d36fc91e80a8e7,7/17/2023,0,5,0,898,0
c81e728d9d4c2f636f067f89cc14862c,eb341a778d385ad6ebe16e90efb48c08,7/17/2023,0,4,0,1162,0
f7e6c85504ce6e82442c770f7c8606f0,c8bd18ea08d2f47cb0a7992f11ada9de,7/17/2023,0,5,0,999,0
f7e6c85504ce6e82442c770f7c8606f0,6e5d274636cdf86dabee3f8658794d54,7/17/2023,0,4,0,215,0
42a0e188f5033bc65bf8d78622277c4e,c24c65259d90ed4a19ab37b6fd6fe716,7/17/2023,0,10,0,1731,0
f7e6c85504ce6e82442c770f7c8606f0,013b001eb7634d3c9c8b03feb9709de2,7/17/2023,0,2,0,265,0
c81e728d9d4c2f636f067f89cc14862c,47decbcad0a55e98086b30803ef9ca6d,7/17/2023,1,1,1,94,94
c81e728d9d4c2f636f067f89cc14862c,6157d6990d9a15027be2e356cccdc84d,7/17/2023,1,21,21,2813,2813
c81e728d9d4c2f636f067f89cc14862c,ceab011c02f6ea9487d7f8ae95e673ee,7/17/2023,1,2,2,313,313
16a5cdae362b8d27a1d8f8c7b78b4330,5bb5f58ee78376e1d1806dd5cc25cfe1,7/17/2023,1,1,1,43,43
fa7cdfad1a5aaf8370ebeda47a1ff1c3,611f825b294117975c8d5c112cfb44ad,7/17/2023,0,1,0,113,0
16a5cdae362b8d27a1d8f8c7b78b4330,2ef03c58e3783eb11acba9d15909f6fe,7/17/2023,0,1,0,157,0
16a5cdae362b8d27a1d8f8c7b78b4330,7454973f4428e8a3426bb3c01e007104,7/17/2023,0,4,0,164,0
c81e728d9d4c2f636f067f89cc14862c,65ebd984baa08be2dcd09ff15c254fdb,7/17/2023,1,3,3,414,414
42a0e188f5033bc65bf8d78622277c4e,2e277351c5cfe6dd5bd87b2457a7e1eb,7/17/2023,0,1,0,314,0
42a0e188f5033bc65bf8d78622277c4e,ea6de4810826c67374a5d37eef4a4b78,7/17/2023,0,2,0,49,0
16a5cdae362b8d27a1d8f8c7b78b4330,ee302f5dd08dfff4b69021fa54c5afe6,7/17/2023,1,2,2,381,381
1ecfb463472ec9115b10c292ef8bc986,a7a9eb3ffb9634e37c50995c34da34d0,7/17/2023,0,2,0,82,0
c81e728d9d4c2f636f067f89cc14862c,2f2f968841e41c2fbf4ac11697ba9505,7/17/2023,0,2,0,210,0
c81e728d9d4c2f636f067f89cc14862c,1cac981fb61dc0e4a41e6a8508552803,7/17/2023,1,1,1,424,424
6364d3f0f495b6ab9dcf8d3b5c6e0b01,3c6d5538de13300a189c89d4f1e18624,7/17/2023,0,0,0,105,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,5b26f85ccb23039364226f66f0366c66,7/17/2023,0,7,0,131,0
42a0e188f5033bc65bf8d78622277c4e,e73b4d28a1a72ba75598ac296257fae7,7/17/2023,0,1,0,35,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,e9688e300580729c1eccbf565d5011ae,7/17/2023,0,3,0,592,0
53e19f3dbb211f20b20b45668303c1b6,c82dccf4ccf7017ba622a86f5dcbc736,7/17/2023,1,1,1,81,81
fa7cdfad1a5aaf8370ebeda47a1ff1c3,e9e9c55a9acf6e9421db2863f2e4da2f,7/17/2023,1,3,3,209,209
c81e728d9d4c2f636f067f89cc14862c,641e167f974d1dd076c0886d17271975,7/17/2023,1,7,7,570,570
16a5cdae362b8d27a1d8f8c7b78b4330,3ba6d756f58958866c1a355a115f3e38,7/17/2023,1,1,1,65,65
c81e728d9d4c2f636f067f89cc14862c,5781a2637b476d781eb3134581b32044,7/17/2023,1,2,2,456,456
fa7cdfad1a5aaf8370ebeda47a1ff1c3,cff633e270708ced01bc585eb1421667,7/17/2023,0,2,0,90,0
c81e728d9d4c2f636f067f89cc14862c,6e822618c30449cfabec9b22a7de1425,7/17/2023,0,2,0,662,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,74c606bffdaf24b13b0f152228f45ea8,7/17/2023,0,1,0,307,0
16a5cdae362b8d27a1d8f8c7b78b4330,194adbcaa46104c43d41ad4f23c18407,7/17/2023,1,2,2,47,47
16a5cdae362b8d27a1d8f8c7b78b4330,862a0f53be5bc70d8ae3e493c19d47ec,7/17/2023,0,3,0,123,0
42a0e188f5033bc65bf8d78622277c4e,c743ad4728fde0efd5be8dd5b90d769f,7/17/2023,1,1,1,202,202
6364d3f0f495b6ab9dcf8d3b5c6e0b01,8820053ebb6d434015dc4141b232bb77,7/17/2023,0,0,0,129,0
42a0e188f5033bc65bf8d78622277c4e,58ebafabd92e2e3a80d86b7bb7e88eda,7/17/2023,0,0,0,59,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,35071e7911b66b2f42bffca06f939598,7/17/2023,0,3,0,511,0
f7e6c85504ce6e82442c770f7c8606f0,f8e67df2dd557f44074271107ab9781a,7/17/2023,1,2,2,204,204
c81e728d9d4c2f636f067f89cc14862c,7dd38bbf2b01bddc0a5bec20a4263c16,7/17/2023,0,4,0,177,0
16a5cdae362b8d27a1d8f8c7b78b4330,cbaca3167c8aa7c3352f2e7be9300285,7/17/2023,0,3,0,365,0
c81e728d9d4c2f636f067f89cc14862c,083e7f594409e946662187b13b13868a,7/17/2023,1,4,4,112,112
16a5cdae362b8d27a1d8f8c7b78b4330,ad68dffd63e03b3b6055ac23a24e55fb,7/17/2023,1,0,0,84,84
42a0e188f5033bc65bf8d78622277c4e,0a2090e24b6ae62b0b0fcaa67a72b5a0,7/17/2023,1,10,10,1341,1341
42a0e188f5033bc65bf8d78622277c4e,4ce0eb956648ab3ff6bb0afa3158cc42,7/17/2023,0,1,0,327,0
42a0e188f5033bc65bf8d78622277c4e,71fe24c214f9fe26ad0f2b02f03e3878,7/17/2023,0,1,0,210,0
f7e6c85504ce6e82442c770f7c8606f0,2f72f7c5dae106c917edff70a3b1ac1f,7/17/2023,1,0,0,60,60
1ecfb463472ec9115b10c292ef8bc986,fc75192c9bc645724d78bde15d1fd345,7/17/2023,0,1,0,180,0
1ecfb463472ec9115b10c292ef8bc986,525526d5b2169462195c44d49fff4a44,7/17/2023,0,1,0,185,0
42a0e188f5033bc65bf8d78622277c4e,2002ebfa9e4ef4ddbaef4844a1d668b0,7/17/2023,0,1,0,180,0
c81e728d9d4c2f636f067f89cc14862c,fd55c4022acef4de4c7dc6cdd85a2d7a,7/17/2023,0,99,0,5837,0
c81e728d9d4c2f636f067f89cc14862c,9a3e6ab0f0e9396f7af956fe6e45b407,7/17/2023,0,14,0,457,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,3ab75955a9c0ce15f6ca004ff088e7f6,7/17/2023,0,2,0,147,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,e85301469c72e1e53e88e8c0a1b54834,7/17/2023,1,10,10,2629,2629
fa7cdfad1a5aaf8370ebeda47a1ff1c3,58ebafabd92e2e3a80d86b7bb7e88eda,7/17/2023,0,0,0,75,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,1e530dac29b2ea4389130dafa762c7bc,7/17/2023,0,4,0,490,0
42a0e188f5033bc65bf8d78622277c4e,b5f95dc9fce7c3181497a01d26836700,7/17/2023,0,3,0,523,0
c81e728d9d4c2f636f067f89cc14862c,17667b08596154dc5e9417f410cbced3,7/17/2023,1,0,0,104,104
16a5cdae362b8d27a1d8f8c7b78b4330,b52d0d7b2ea2b2e89d4a2a2712e30c39,7/17/2023,0,1,0,117,0
c81e728d9d4c2f636f067f89cc14862c,45551f4c29881972ae5ed3666a5b1b8b,7/17/2023,0,0,0,25,0
42a0e188f5033bc65bf8d78622277c4e,421b0ea70ab7fd681ae63a8f12695199,7/17/2023,1,0,0,107,107
42a0e188f5033bc65bf8d78622277c4e,8353aa07fab6dbeb7962e7a9ba2c3e53,7/17/2023,1,4,4,785,785
42a0e188f5033bc65bf8d78622277c4e,e4bad2eaaef625f34e0657c120743b6b,7/17/2023,0,2,0,43,0
c81e728d9d4c2f636f067f89cc14862c,5aa2f6e00873f8c90b00cd15d670daa1,7/17/2023,1,2,2,140,140
c81e728d9d4c2f636f067f89cc14862c,172596a9729722de2d952b7506ab8f2a,7/17/2023,0,5,0,344,0
f7e6c85504ce6e82442c770f7c8606f0,dce1f234d6424aa61f8e7ce0baffd9af,7/17/2023,0,8,0,960,0
42a0e188f5033bc65bf8d78622277c4e,4955c8d2017ad404f4872e32451b60e6,7/17/2023,0,0,0,44,0
c81e728d9d4c2f636f067f89cc14862c,6ef8d0eb99348b6be4cf97f499d5e6c0,7/17/2023,0,5,0,225,0
42a0e188f5033bc65bf8d78622277c4e,b948aa07167c9acb17487657e96870e5,7/17/2023,0,1,0,470,0
42a0e188f5033bc65bf8d78622277c4e,a88eebcf3dd28da67455654bbfe5a9fa,7/17/2023,0,3,0,245,0
f7e6c85504ce6e82442c770f7c8606f0,5a0896291d246465ff739135888c3a1b,7/17/2023,0,0,0,19,0
16a5cdae362b8d27a1d8f8c7b78b4330,d5bfeecaaa47887a4b92d17fa55c2e18,7/17/2023,0,10,0,135,0
f7e6c85504ce6e82442c770f7c8606f0,b52d0d7b2ea2b2e89d4a2a2712e30c39,7/17/2023,1,0,0,42,42
42a0e188f5033bc65bf8d78622277c4e,592ce64f80d8d1051d8ade3b002309e0,7/17/2023,0,0,0,27,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,6e5d274636cdf86dabee3f8658794d54,7/17/2023,0,4,0,225,0
c81e728d9d4c2f636f067f89cc14862c,8a7bc848b2791b8fd603c719e54f9087,7/17/2023,1,0,0,82,82
c81e728d9d4c2f636f067f89cc14862c,5fb6bfa7b7d9a415d5f95d3951e2a35d,7/17/2023,0,8,0,1706,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,2a875376cce8ea8e15042d2ecdeb0fe1,7/17/2023,0,1,0,65,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,6fe34513bd68faaa3c320af98460dacb,7/17/2023,0,0,0,48,0
16a5cdae362b8d27a1d8f8c7b78b4330,6129aab35aa6ad445191910f1d4c4aef,7/17/2023,0,0,0,71,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,fbf6c91454d7c3cea7b03f3092cbfb73,7/17/2023,0,1,0,261,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,c7b711619071c92bef604c7ad68380dd,7/17/2023,0,8,0,1419,0
42a0e188f5033bc65bf8d78622277c4e,6157d6990d9a15027be2e356cccdc84d,7/17/2023,1,28,28,3446,3446
f7e6c85504ce6e82442c770f7c8606f0,4b347991609c79afe8bcb7e52d90790d,7/17/2023,1,4,4,986,986
fa7cdfad1a5aaf8370ebeda47a1ff1c3,1933ead077ee71dda8c85a7b769c8ef6,7/17/2023,0,2,0,600,0
c81e728d9d4c2f636f067f89cc14862c,dace29a21199fb0d7e448a5934f0d82c,7/17/2023,1,11,11,614,614
42a0e188f5033bc65bf8d78622277c4e,492f948808daf55a3f9e7ddd3694f546,7/17/2023,1,2,2,512,512
fa7cdfad1a5aaf8370ebeda47a1ff1c3,efe0522512ae92bff7f12e5d5c93e8d9,7/17/2023,0,2,0,65,0
16a5cdae362b8d27a1d8f8c7b78b4330,6f55fcf90887e86ccc8de8c098fefe0e,7/17/2023,0,0,0,29,0
c81e728d9d4c2f636f067f89cc14862c,203e9305391320ad778c1b30747f2041,7/17/2023,0,6,0,315,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,684fa3de91be141a2bc896fa5870aed7,7/17/2023,0,2,0,300,0
42a0e188f5033bc65bf8d78622277c4e,df39ae3c77879c20a8ed62651ce37818,7/17/2023,0,2,0,578,0
c81e728d9d4c2f636f067f89cc14862c,ced0c1a84924c982a6403870c54b99ca,7/17/2023,1,4,4,119,119
f7e6c85504ce6e82442c770f7c8606f0,5fb6bfa7b7d9a415d5f95d3951e2a35d,7/17/2023,1,18,18,3545,3545
1ecfb463472ec9115b10c292ef8bc986,71548e4c1872755e6873416c2f49afe4,7/17/2023,0,1,0,81,0
f7e6c85504ce6e82442c770f7c8606f0,f25745018bf22f005d1f198e2552191f,7/17/2023,1,2,2,206,206
42a0e188f5033bc65bf8d78622277c4e,bd78bd39035162d425a5c8ac8b088fc6,7/17/2023,0,0,0,31,0
16a5cdae362b8d27a1d8f8c7b78b4330,57192cc83ef1e707eabef5af7a5d4ae9,7/17/2023,0,3,0,204,0
42a0e188f5033bc65bf8d78622277c4e,a4680e47cdf0ef37aeb19717a9d1968c,7/17/2023,0,0,0,94,0
f7e6c85504ce6e82442c770f7c8606f0,8b6d47ed609b1f6651a79cb6210b63f8,7/17/2023,0,9,0,1171,0
f7e6c85504ce6e82442c770f7c8606f0,d653e6fd1013dc3cf980741e001a6e20,7/17/2023,0,3,0,675,0
16a5cdae362b8d27a1d8f8c7b78b4330,17e0ce48c87a8885fe8b82c21cb17ecf,7/17/2023,1,1,1,1062,1062
f7e6c85504ce6e82442c770f7c8606f0,861f516882af16ff45234407eda09606,7/17/2023,1,7,7,182,182
f7e6c85504ce6e82442c770f7c8606f0,3d3e83a9b78957e45c94dd862eb0bc43,7/17/2023,1,1,1,24,24
6364d3f0f495b6ab9dcf8d3b5c6e0b01,b40f749b6984dd1c8140ca0ae4cdb2b6,7/17/2023,0,0,0,74,0
f7e6c85504ce6e82442c770f7c8606f0,d8c8c2a73e8b2696fd0d18f4953ad2a4,7/17/2023,0,10,0,129,0
1ecfb463472ec9115b10c292ef8bc986,f36c10f796e17492bbc5e047c0dd5d5f,7/17/2023,0,4,0,210,0
42a0e188f5033bc65bf8d78622277c4e,6464ba75236f5928023d75e46ea8a328,7/17/2023,0,2,0,1280,0
16a5cdae362b8d27a1d8f8c7b78b4330,6e5d274636cdf86dabee3f8658794d54,7/17/2023,0,6,0,315,0
16a5cdae362b8d27a1d8f8c7b78b4330,2ceba8db8d0af7ba57e1572e839451c9,7/17/2023,0,1,0,195,0
c81e728d9d4c2f636f067f89cc14862c,9c847be3a6f8d55322f38ebdb347d6f4,7/17/2023,0,5,0,649,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,17667b08596154dc5e9417f410cbced3,7/17/2023,0,3,0,1123,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,40c651c778ea5ff2c54b164483dbae9c,7/17/2023,1,1,1,142,142
16a5cdae362b8d27a1d8f8c7b78b4330,bf5f373eede102c71bf77874c78bdc59,7/17/2023,0,3,0,757,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,c442e26345d910b83d0aa806cbfa2ff1,7/17/2023,0,1,0,65,0
c81e728d9d4c2f636f067f89cc14862c,29d828d283d16edcaa8c712375fc5e2a,7/17/2023,0,3,0,1108,0
42a0e188f5033bc65bf8d78622277c4e,d160bb8bde6db6207082357dde22df3e,7/17/2023,1,1,1,45,45
6364d3f0f495b6ab9dcf8d3b5c6e0b01,63b837c9a3fd362191761401ed418679,7/17/2023,0,2,0,601,0
42a0e188f5033bc65bf8d78622277c4e,ebef63de0e8fe04e0d681a25face55c9,7/17/2023,0,10,0,1271,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,dce1f234d6424aa61f8e7ce0baffd9af,7/17/2023,0,6,0,934,0
f7e6c85504ce6e82442c770f7c8606f0,113bc2e89c4ed2a3fa3091c9adcb3f49,7/17/2023,1,148,148,3697,3697
6364d3f0f495b6ab9dcf8d3b5c6e0b01,3a74a370c8eb032acb11ad9119242b8f,7/17/2023,0,2,0,115,0
42a0e188f5033bc65bf8d78622277c4e,dce1f234d6424aa61f8e7ce0baffd9af,7/17/2023,1,0,0,51,51
42a0e188f5033bc65bf8d78622277c4e,b6b4f0af32711eb8b6eb9f84805d660c,7/17/2023,0,1,0,158,0
42a0e188f5033bc65bf8d78622277c4e,cbbda0778454f639ae7182a4ec209142,7/17/2023,0,4,0,483,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,67797f1f0f02ec5ccd5e3abd2d4e5b81,7/17/2023,0,6,0,980,0
16a5cdae362b8d27a1d8f8c7b78b4330,c589e31f27f0ec50b30f1f31443ad0f1,7/17/2023,0,1,0,225,0
16a5cdae362b8d27a1d8f8c7b78b4330,e983f56659b43d6691446b013c0b9ef1,7/17/2023,1,1,1,76,76
fa7cdfad1a5aaf8370ebeda47a1ff1c3,525054066e1d6e94a6ad56078f4b212d,7/17/2023,1,5,5,604,604
42a0e188f5033bc65bf8d78622277c4e,1a0f36f6e92560bcae205b6c32cc033f,7/17/2023,0,18,0,761,0
16a5cdae362b8d27a1d8f8c7b78b4330,766dca1027b908c589daada91bf931d1,7/17/2023,0,4,0,608,0
42a0e188f5033bc65bf8d78622277c4e,83482cf7a1d51896992fbae89207f381,7/17/2023,1,1,1,141,141
6364d3f0f495b6ab9dcf8d3b5c6e0b01,3474f0e025c7deb7e127a35763bc5512,7/17/2023,1,1,1,20,20
6364d3f0f495b6ab9dcf8d3b5c6e0b01,9029365b9b6fc2800431fa6f2be03569,7/17/2023,0,2,0,196,0
f7e6c85504ce6e82442c770f7c8606f0,492f948808daf55a3f9e7ddd3694f546,7/17/2023,0,3,0,1011,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,65ebd984baa08be2dcd09ff15c254fdb,7/17/2023,0,3,0,480,0
c81e728d9d4c2f636f067f89cc14862c,b84d4a25bf24ce222ac5dd9086de8c65,7/17/2023,1,2,2,78,78
c81e728d9d4c2f636f067f89cc14862c,6b1344097385a42484abd4746371e416,7/17/2023,1,2,2,47,47
6364d3f0f495b6ab9dcf8d3b5c6e0b01,6be39bc0f56a584c34705393e6fde8d9,7/17/2023,0,0,0,76,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,c024b293eb8c01bbeaa0958f6f8ee4d1,7/17/2023,1,1,1,308,308
6364d3f0f495b6ab9dcf8d3b5c6e0b01,ec1dacb078a66e96d61a3605bceeb48a,7/17/2023,0,1,0,67,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,3a74a370c8eb032acb11ad9119242b8f,7/17/2023,1,1,1,54,54
fa7cdfad1a5aaf8370ebeda47a1ff1c3,3b9ff9697e5688d38d5a0e7b0f0d519e,7/17/2023,0,1,0,77,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,9da31b9d3cf407cd724c65b7dfed00ee,7/17/2023,0,1,0,21,0
f7e6c85504ce6e82442c770f7c8606f0,58ebafabd92e2e3a80d86b7bb7e88eda,7/17/2023,1,2,2,281,281
16a5cdae362b8d27a1d8f8c7b78b4330,cff633e270708ced01bc585eb1421667,7/17/2023,0,6,0,315,0
16a5cdae362b8d27a1d8f8c7b78b4330,7dd38bbf2b01bddc0a5bec20a4263c16,7/17/2023,0,2,0,89,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,bd71efb213fe0ace2b684bdfebd78f58,7/17/2023,0,5,0,147,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,f234dc7b5cfe0d08f7e14557e2fa2e6a,7/17/2023,1,2,2,358,358
fa7cdfad1a5aaf8370ebeda47a1ff1c3,4e2b6b1dddc1ece38fbbaddad13c8e11,7/17/2023,1,1,1,33,33
42a0e188f5033bc65bf8d78622277c4e,4b347991609c79afe8bcb7e52d90790d,7/17/2023,0,3,0,938,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,d8d7dd92187624a7afc4714bae876802,7/17/2023,1,7,7,782,782
42a0e188f5033bc65bf8d78622277c4e,836c784d553282c664d502c5c259d767,7/17/2023,0,0,0,104,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,1d2448c22721c94bb0264cf52598522f,7/17/2023,0,5,0,49,0
16a5cdae362b8d27a1d8f8c7b78b4330,5ad4f73ea28ca73f8fe529067b237db1,7/17/2023,0,1,0,223,0
16a5cdae362b8d27a1d8f8c7b78b4330,74c606bffdaf24b13b0f152228f45ea8,7/17/2023,1,1,1,103,103
6364d3f0f495b6ab9dcf8d3b5c6e0b01,d23f1d1cd4efe77dac5482f856a9d12d,7/17/2023,0,4,0,975,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,a3b69c7995fff344767f17d98edc9a2c,7/17/2023,1,5,5,1252,1252
16a5cdae362b8d27a1d8f8c7b78b4330,f5e6ff133144234dbb8a2c83abd95f8d,7/17/2023,0,3,0,184,0
42a0e188f5033bc65bf8d78622277c4e,b6871caaf03565202e4c3bafef2af7c6,7/17/2023,1,1,1,144,144
6364d3f0f495b6ab9dcf8d3b5c6e0b01,86987c27e819267ea616d99f7b1f5dfe,7/17/2023,1,0,0,104,104
1ecfb463472ec9115b10c292ef8bc986,49422241027cc0b8b33ceaa33d9d2e81,7/17/2023,0,1,0,139,0
42a0e188f5033bc65bf8d78622277c4e,ac0671f64fabce5bb59866614241912f,7/17/2023,0,1,0,506,0
